Shelf mark	Name	Related shelfmark	Depository	Object	Size	Dating	Leaves/pages	Main text	Minor text	Gatherings	Full size	Leaf size	Catch Words and Gatherings	Production Unit	Pricking	Material	Ruling	Columns	Lines	Script	Rubric	Scribe	Production	Style	Colours	Form of Initials	Size of Initials	Iconography	Place	Literature	Links to Database
B 10			UUB	Codex		1375-1400	f.32v	MEL	Scribal notice (in Swedish)	I:7 (3b, 1f; ff. 1-7); II:8 (4b; ff. 8-15); III:7 (3b, 1f; ff. 16-22); IV:8 (4b; ff. 23-30); V:8 (4b; ff. 31-38); VI:8 (4b; ff. 39-46); VII:8 (4b; ff. 47-54); VIII:8 (4b; ff. 55-62); IX:8 (4b; ff. 63-70); X:8 (4b; ff. 71-78); XI:8 (4b; ff. 79-86); XII:8 (4b; ff. 87-94); XIII:8 (4b; ff. 95-102); XIV:8 (4b; ff. 103-110); XV:8 (4b; ff. 111-118); XVI:8 (4b; ff. 119-126); XVII:8 (3b, 2f; ff. 127-134); XVIII:8 (4b; ff. 135-142); XIX:8 (4b; ff. 143-150); XX:8 (4b; ff. 151-158); XXI:8 (4b; ff. 159-166); XXII:8 (4b; ff. 167-174); XXIII:8 (4b; ff. 175-182); XXIV:7 (3b, 1f; ff. 183-189); XXV:8 (4b; ff. 190-197); XXVI:8 (4b; ff. 198-205); XXVII:8 (4b; ff. 206-213); XXVIII:4 (2b; ff. 214-217)	230x165x80				No	Parchment	Ink	1	21	Textualis	Yes	Hand a (hand b: f.22v; hand c: f.122v; hand d: ff.216r–217r; hand e: f.217v); Olaus Eriksson & Nils djäkne	Västmanland?							Beckman (1917:101-106; 114; 156; 194; 217-220); Cornell (1943); Geete (1907-1909:202–203); N. Beckman (1919:28–35); Klemming (1868-1881:63–68); Schlyter (1869:403; 1841: XXX–XXXI; 1862: XX–XXI); Åström (2003)	=HYPERLÄNK("https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22landslag%22%7D%5D%5D&c=1&aqe=%5B%5D&af=%5B%5D&searchType=EXTENDED&query=landslag&pid=alvin-record%3A90664&dswid=-4055";"AV")
B 10			UUB	Codex		1375-1400	f.42v	MEL	Letter: Leo III påve (tillskriven)	I:7 (3b, 1f; ff. 1-7); II:8 (4b; ff. 8-15); III:7 (3b, 1f; ff. 16-22); IV:8 (4b; ff. 23-30); V:8 (4b; ff. 31-38); VI:8 (4b; ff. 39-46); VII:8 (4b; ff. 47-54); VIII:8 (4b; ff. 55-62); IX:8 (4b; ff. 63-70); X:8 (4b; ff. 71-78); XI:8 (4b; ff. 79-86); XII:8 (4b; ff. 87-94); XIII:8 (4b; ff. 95-102); XIV:8 (4b; ff. 103-110); XV:8 (4b; ff. 111-118); XVI:8 (4b; ff. 119-126); XVII:8 (3b, 2f; ff. 127-134); XVIII:8 (4b; ff. 135-142); XIX:8 (4b; ff. 143-150); XX:8 (4b; ff. 151-158); XXI:8 (4b; ff. 159-166); XXII:8 (4b; ff. 167-174); XXIII:8 (4b; ff. 175-182); XXIV:7 (3b, 1f; ff. 183-189); XXV:8 (4b; ff. 190-197); XXVI:8 (4b; ff. 198-205); XXVII:8 (4b; ff. 206-213); XXVIII:4 (2b; ff. 214-217)	230x165x80				No	Parchment	Ink	1	21	Textualis	Yes	Hand a (hand b: f.22v; hand c: f.122v; hand d: ff.216r–217r; hand e: f.217v); Olaus Eriksson & Nils djäkne	Västmanland?							Beckman (1917:101-106; 114; 156; 194; 217-220); Cornell (1943); Geete (1907-1909:202–203); N. Beckman (1919:28–35); Klemming (1868-1881:63–68); Schlyter (1869:403; 1841: XXX–XXXI; 1862: XX–XXI); Åström (2003)	=HYPERLÄNK("https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22landslag%22%7D%5D%5D&c=1&aqe=%5B%5D&af=%5B%5D&searchType=EXTENDED&query=landslag&pid=alvin-record%3A90664&dswid=-4055";"AV")
B 10			UUB	Codex		1375-1400	f.93r	MEL	Scribal notice (in Swedish)	I:7 (3b, 1f; ff. 1-7); II:8 (4b; ff. 8-15); III:7 (3b, 1f; ff. 16-22); IV:8 (4b; ff. 23-30); V:8 (4b; ff. 31-38); VI:8 (4b; ff. 39-46); VII:8 (4b; ff. 47-54); VIII:8 (4b; ff. 55-62); IX:8 (4b; ff. 63-70); X:8 (4b; ff. 71-78); XI:8 (4b; ff. 79-86); XII:8 (4b; ff. 87-94); XIII:8 (4b; ff. 95-102); XIV:8 (4b; ff. 103-110); XV:8 (4b; ff. 111-118); XVI:8 (4b; ff. 119-126); XVII:8 (3b, 2f; ff. 127-134); XVIII:8 (4b; ff. 135-142); XIX:8 (4b; ff. 143-150); XX:8 (4b; ff. 151-158); XXI:8 (4b; ff. 159-166); XXII:8 (4b; ff. 167-174); XXIII:8 (4b; ff. 175-182); XXIV:7 (3b, 1f; ff. 183-189); XXV:8 (4b; ff. 190-197); XXVI:8 (4b; ff. 198-205); XXVII:8 (4b; ff. 206-213); XXVIII:4 (2b; ff. 214-217)	230x165x80				No	Parchment	Ink	1	21	Textualis	Yes	Hand a (hand b: f.22v; hand c: f.122v; hand d: ff.216r–217r; hand e: f.217v); Olaus Eriksson & Nils djäkne	Västmanland?							Beckman (1917:101-106; 114; 156; 194; 217-220); Cornell (1943); Geete (1907-1909:202–203); N. Beckman (1919:28–35); Klemming (1868-1881:63–68); Schlyter (1869:403; 1841: XXX–XXXI; 1862: XX–XXI); Åström (2003)	=HYPERLÄNK("https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22landslag%22%7D%5D%5D&c=1&aqe=%5B%5D&af=%5B%5D&searchType=EXTENDED&query=landslag&pid=alvin-record%3A90664&dswid=-4055";"AV")
B 10			UUB	Codex		1375-1400	f.101r	MEL	Scribal notice (in Swedish)	I:7 (3b, 1f; ff. 1-7); II:8 (4b; ff. 8-15); III:7 (3b, 1f; ff. 16-22); IV:8 (4b; ff. 23-30); V:8 (4b; ff. 31-38); VI:8 (4b; ff. 39-46); VII:8 (4b; ff. 47-54); VIII:8 (4b; ff. 55-62); IX:8 (4b; ff. 63-70); X:8 (4b; ff. 71-78); XI:8 (4b; ff. 79-86); XII:8 (4b; ff. 87-94); XIII:8 (4b; ff. 95-102); XIV:8 (4b; ff. 103-110); XV:8 (4b; ff. 111-118); XVI:8 (4b; ff. 119-126); XVII:8 (3b, 2f; ff. 127-134); XVIII:8 (4b; ff. 135-142); XIX:8 (4b; ff. 143-150); XX:8 (4b; ff. 151-158); XXI:8 (4b; ff. 159-166); XXII:8 (4b; ff. 167-174); XXIII:8 (4b; ff. 175-182); XXIV:7 (3b, 1f; ff. 183-189); XXV:8 (4b; ff. 190-197); XXVI:8 (4b; ff. 198-205); XXVII:8 (4b; ff. 206-213); XXVIII:4 (2b; ff. 214-217)	230x165x80				No	Parchment	Ink	1	21	Textualis	Yes	Hand a (hand b: f.22v; hand c: f.122v; hand d: ff.216r–217r; hand e: f.217v); Olaus Eriksson & Nils djäkne	Västmanland?							Beckman (1917:101-106; 114; 156; 194; 217-220); Cornell (1943); Geete (1907-1909:202–203); N. Beckman (1919:28–35); Klemming (1868-1881:63–68); Schlyter (1869:403; 1841: XXX–XXXI; 1862: XX–XXI); Åström (2003)	=HYPERLÄNK("https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22landslag%22%7D%5D%5D&c=1&aqe=%5B%5D&af=%5B%5D&searchType=EXTENDED&query=landslag&pid=alvin-record%3A90664&dswid=-4055";"AV")
B 10			UUB	Codex		1375-1400	f.110r	MEL	Scribal notice (in Swedish)	I:7 (3b, 1f; ff. 1-7); II:8 (4b; ff. 8-15); III:7 (3b, 1f; ff. 16-22); IV:8 (4b; ff. 23-30); V:8 (4b; ff. 31-38); VI:8 (4b; ff. 39-46); VII:8 (4b; ff. 47-54); VIII:8 (4b; ff. 55-62); IX:8 (4b; ff. 63-70); X:8 (4b; ff. 71-78); XI:8 (4b; ff. 79-86); XII:8 (4b; ff. 87-94); XIII:8 (4b; ff. 95-102); XIV:8 (4b; ff. 103-110); XV:8 (4b; ff. 111-118); XVI:8 (4b; ff. 119-126); XVII:8 (3b, 2f; ff. 127-134); XVIII:8 (4b; ff. 135-142); XIX:8 (4b; ff. 143-150); XX:8 (4b; ff. 151-158); XXI:8 (4b; ff. 159-166); XXII:8 (4b; ff. 167-174); XXIII:8 (4b; ff. 175-182); XXIV:7 (3b, 1f; ff. 183-189); XXV:8 (4b; ff. 190-197); XXVI:8 (4b; ff. 198-205); XXVII:8 (4b; ff. 206-213); XXVIII:4 (2b; ff. 214-217)	230x165x80				No	Parchment	Ink	1	21	Textualis	Yes	Hand a (hand b: f.22v; hand c: f.122v; hand d: ff.216r–217r; hand e: f.217v); Olaus Eriksson & Nils djäkne	Västmanland?							Beckman (1917:101-106; 114; 156; 194; 217-220); Cornell (1943); Geete (1907-1909:202–203); N. Beckman (1919:28–35); Klemming (1868-1881:63–68); Schlyter (1869:403; 1841: XXX–XXXI; 1862: XX–XXI); Åström (2003)	=HYPERLÄNK("https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22landslag%22%7D%5D%5D&c=1&aqe=%5B%5D&af=%5B%5D&searchType=EXTENDED&query=landslag&pid=alvin-record%3A90664&dswid=-4055";"AV")
B 10			UUB	Codex		1375-1400	f.122v	MEL	Bb ch.36:2-3 (ÖgL)	I:7 (3b, 1f; ff. 1-7); II:8 (4b; ff. 8-15); III:7 (3b, 1f; ff. 16-22); IV:8 (4b; ff. 23-30); V:8 (4b; ff. 31-38); VI:8 (4b; ff. 39-46); VII:8 (4b; ff. 47-54); VIII:8 (4b; ff. 55-62); IX:8 (4b; ff. 63-70); X:8 (4b; ff. 71-78); XI:8 (4b; ff. 79-86); XII:8 (4b; ff. 87-94); XIII:8 (4b; ff. 95-102); XIV:8 (4b; ff. 103-110); XV:8 (4b; ff. 111-118); XVI:8 (4b; ff. 119-126); XVII:8 (3b, 2f; ff. 127-134); XVIII:8 (4b; ff. 135-142); XIX:8 (4b; ff. 143-150); XX:8 (4b; ff. 151-158); XXI:8 (4b; ff. 159-166); XXII:8 (4b; ff. 167-174); XXIII:8 (4b; ff. 175-182); XXIV:7 (3b, 1f; ff. 183-189); XXV:8 (4b; ff. 190-197); XXVI:8 (4b; ff. 198-205); XXVII:8 (4b; ff. 206-213); XXVIII:4 (2b; ff. 214-217)	230x165x80				No	Parchment	Ink	1	21	Textualis	Yes	Hand a (hand b: f.22v; hand c: f.122v; hand d: ff.216r–217r; hand e: f.217v); Olaus Eriksson & Nils djäkne	Västmanland?							Beckman (1917:101-106; 114; 156; 194; 217-220); Cornell (1943); Geete (1907-1909:202–203); N. Beckman (1919:28–35); Klemming (1868-1881:63–68); Schlyter (1869:403; 1841: XXX–XXXI; 1862: XX–XXI); Åström (2003)	=HYPERLÄNK("https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22landslag%22%7D%5D%5D&c=1&aqe=%5B%5D&af=%5B%5D&searchType=EXTENDED&query=landslag&pid=alvin-record%3A90664&dswid=-4055";"AV")
B 10			UUB	Codex		1375-1400	f.122v	MEL	Scribal notice (in Latin)	I:7 (3b, 1f; ff. 1-7); II:8 (4b; ff. 8-15); III:7 (3b, 1f; ff. 16-22); IV:8 (4b; ff. 23-30); V:8 (4b; ff. 31-38); VI:8 (4b; ff. 39-46); VII:8 (4b; ff. 47-54); VIII:8 (4b; ff. 55-62); IX:8 (4b; ff. 63-70); X:8 (4b; ff. 71-78); XI:8 (4b; ff. 79-86); XII:8 (4b; ff. 87-94); XIII:8 (4b; ff. 95-102); XIV:8 (4b; ff. 103-110); XV:8 (4b; ff. 111-118); XVI:8 (4b; ff. 119-126); XVII:8 (3b, 2f; ff. 127-134); XVIII:8 (4b; ff. 135-142); XIX:8 (4b; ff. 143-150); XX:8 (4b; ff. 151-158); XXI:8 (4b; ff. 159-166); XXII:8 (4b; ff. 167-174); XXIII:8 (4b; ff. 175-182); XXIV:7 (3b, 1f; ff. 183-189); XXV:8 (4b; ff. 190-197); XXVI:8 (4b; ff. 198-205); XXVII:8 (4b; ff. 206-213); XXVIII:4 (2b; ff. 214-217)	230x165x80				No	Parchment	Ink	1	21	Textualis	Yes	Hand a (hand b: f.22v; hand c: f.122v; hand d: ff.216r–217r; hand e: f.217v); Olaus Eriksson & Nils djäkne	Västmanland?							Beckman (1917:101-106; 114; 156; 194; 217-220); Cornell (1943); Geete (1907-1909:202–203); N. Beckman (1919:28–35); Klemming (1868-1881:63–68); Schlyter (1869:403; 1841: XXX–XXXI; 1862: XX–XXI); Åström (2003)	=HYPERLÄNK("https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22landslag%22%7D%5D%5D&c=1&aqe=%5B%5D&af=%5B%5D&searchType=EXTENDED&query=landslag&pid=alvin-record%3A90664&dswid=-4055";"AV")
B 10			UUB	Codex		1375-1400	f.129r	MEL	Tmb ch.20 (KrL)	I:7 (3b, 1f; ff. 1-7); II:8 (4b; ff. 8-15); III:7 (3b, 1f; ff. 16-22); IV:8 (4b; ff. 23-30); V:8 (4b; ff. 31-38); VI:8 (4b; ff. 39-46); VII:8 (4b; ff. 47-54); VIII:8 (4b; ff. 55-62); IX:8 (4b; ff. 63-70); X:8 (4b; ff. 71-78); XI:8 (4b; ff. 79-86); XII:8 (4b; ff. 87-94); XIII:8 (4b; ff. 95-102); XIV:8 (4b; ff. 103-110); XV:8 (4b; ff. 111-118); XVI:8 (4b; ff. 119-126); XVII:8 (3b, 2f; ff. 127-134); XVIII:8 (4b; ff. 135-142); XIX:8 (4b; ff. 143-150); XX:8 (4b; ff. 151-158); XXI:8 (4b; ff. 159-166); XXII:8 (4b; ff. 167-174); XXIII:8 (4b; ff. 175-182); XXIV:7 (3b, 1f; ff. 183-189); XXV:8 (4b; ff. 190-197); XXVI:8 (4b; ff. 198-205); XXVII:8 (4b; ff. 206-213); XXVIII:4 (2b; ff. 214-217)	230x165x80				No	Parchment	Ink	1	21	Textualis	Yes	Hand a (hand b: f.22v; hand c: f.122v; hand d: ff.216r–217r; hand e: f.217v); Olaus Eriksson & Nils djäkne	Västmanland?							Beckman (1917:101-106; 114; 156; 194; 217-220); Cornell (1943); Geete (1907-1909:202–203); N. Beckman (1919:28–35); Klemming (1868-1881:63–68); Schlyter (1869:403; 1841: XXX–XXXI; 1862: XX–XXI); Åström (2003)	=HYPERLÄNK("https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22landslag%22%7D%5D%5D&c=1&aqe=%5B%5D&af=%5B%5D&searchType=EXTENDED&query=landslag&pid=alvin-record%3A90664&dswid=-4055";"AV")
B 10			UUB	Codex		1375-1400	ff.216r–217r		Gårdsrätt (Erik of Pommern)	I:7 (3b, 1f; ff. 1-7); II:8 (4b; ff. 8-15); III:7 (3b, 1f; ff. 16-22); IV:8 (4b; ff. 23-30); V:8 (4b; ff. 31-38); VI:8 (4b; ff. 39-46); VII:8 (4b; ff. 47-54); VIII:8 (4b; ff. 55-62); IX:8 (4b; ff. 63-70); X:8 (4b; ff. 71-78); XI:8 (4b; ff. 79-86); XII:8 (4b; ff. 87-94); XIII:8 (4b; ff. 95-102); XIV:8 (4b; ff. 103-110); XV:8 (4b; ff. 111-118); XVI:8 (4b; ff. 119-126); XVII:8 (3b, 2f; ff. 127-134); XVIII:8 (4b; ff. 135-142); XIX:8 (4b; ff. 143-150); XX:8 (4b; ff. 151-158); XXI:8 (4b; ff. 159-166); XXII:8 (4b; ff. 167-174); XXIII:8 (4b; ff. 175-182); XXIV:7 (3b, 1f; ff. 183-189); XXV:8 (4b; ff. 190-197); XXVI:8 (4b; ff. 198-205); XXVII:8 (4b; ff. 206-213); XXVIII:4 (2b; ff. 214-217)	230x165x80				No	Parchment	Ink	1	21	Textualis	Yes	Hand a (hand b: f.22v; hand c: f.122v; hand d: ff.216r–217r; hand e: f.217v); Olaus Eriksson & Nils djäkne	Västmanland?							Beckman (1917:101-106; 114; 156; 194; 217-220); Cornell (1943); Geete (1907-1909:202–203); N. Beckman (1919:28–35); Klemming (1868-1881:63–68); Schlyter (1869:403; 1841: XXX–XXXI; 1862: XX–XXI); Åström (2003)	=HYPERLÄNK("https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22landslag%22%7D%5D%5D&c=1&aqe=%5B%5D&af=%5B%5D&searchType=EXTENDED&query=landslag&pid=alvin-record%3A90664&dswid=-4055";"AV")
B 10			UUB	Codex		1375-1400	f.217v		RB	I:7 (3b, 1f; ff. 1-7); II:8 (4b; ff. 8-15); III:7 (3b, 1f; ff. 16-22); IV:8 (4b; ff. 23-30); V:8 (4b; ff. 31-38); VI:8 (4b; ff. 39-46); VII:8 (4b; ff. 47-54); VIII:8 (4b; ff. 55-62); IX:8 (4b; ff. 63-70); X:8 (4b; ff. 71-78); XI:8 (4b; ff. 79-86); XII:8 (4b; ff. 87-94); XIII:8 (4b; ff. 95-102); XIV:8 (4b; ff. 103-110); XV:8 (4b; ff. 111-118); XVI:8 (4b; ff. 119-126); XVII:8 (3b, 2f; ff. 127-134); XVIII:8 (4b; ff. 135-142); XIX:8 (4b; ff. 143-150); XX:8 (4b; ff. 151-158); XXI:8 (4b; ff. 159-166); XXII:8 (4b; ff. 167-174); XXIII:8 (4b; ff. 175-182); XXIV:7 (3b, 1f; ff. 183-189); XXV:8 (4b; ff. 190-197); XXVI:8 (4b; ff. 198-205); XXVII:8 (4b; ff. 206-213); XXVIII:4 (2b; ff. 214-217)	230x165x80				No	Parchment	Ink	1	21	Textualis	Yes	Hand a (hand b: f.22v; hand c: f.122v; hand d: ff.216r–217r; hand e: f.217v); Olaus Eriksson & Nils djäkne	Västmanland?							Beckman (1917:101-106; 114; 156; 194; 217-220); Cornell (1943); Geete (1907-1909:202–203); N. Beckman (1919:28–35); Klemming (1868-1881:63–68); Schlyter (1869:403; 1841: XXX–XXXI; 1862: XX–XXI); Åström (2003)	=HYPERLÄNK("https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22landslag%22%7D%5D%5D&c=1&aqe=%5B%5D&af=%5B%5D&searchType=EXTENDED&query=landslag&pid=alvin-record%3A90664&dswid=-4055";"AV")
B 12			UUB	Codex		1300	ff.1v–123r	UL		I:2 (2f; ff. 0:1-0:2); II:8 (4b; ff. 1-7); III:8 (4b; ff. 8-15); IV:8 (4b; ff. 16-23); V:8 (4b; ff. 24-31); VI:8 (4b; ff. 32-39); VII:8 (4b; ff. 40-47); VIII:8 (4b; ff. 48-55); IX:8 (4b; ff. 56-63); X:8 (4b; ff. 64-71); XI:8 (4b; ff. 72-79); XII:6 (3b; ff. 80-85); XIII:8 (4b; ff. 86-93); XIV:8 (4b; ff. 94-101); XV:8 (4b; ff. 102-109); XVI:8 (4b; ff. 110-117); XVII:11 (4b, 3f; ff. 117:1-123:4)	210x150x40		Yes. (likely) Older gathering signatures on f. 8r, f. 17r, f. 112r, f. 113r. Custods on f. 7v, f. 15v, f. 23v, f. 47v, f. 54v, f. 63v, f. 71v, f. 79v, f. 101v, f. 117v.		Yes	Parchment	Ink	1	23	Textualis	Yes	Hand a	Uppland							Henning (1967-1969:I); Geete (1900-1916:[243]–259); Schlyter (1834:I–IIII); Strömbäck (1960); Wiktorsson (1985:118–134)	=HYPERLÄNK("https://manuscripta.se/ms/100364";"MS")
B 12			UUB	Codex		1300	ff.1v–123r	UL		I:2 (2f; ff. 0:1-0:2); II:8 (4b; ff. 1-7); III:8 (4b; ff. 8-15); IV:8 (4b; ff. 16-23); V:8 (4b; ff. 24-31); VI:8 (4b; ff. 32-39); VII:8 (4b; ff. 40-47); VIII:8 (4b; ff. 48-55); IX:8 (4b; ff. 56-63); X:8 (4b; ff. 64-71); XI:8 (4b; ff. 72-79); XII:6 (3b; ff. 80-85); XIII:8 (4b; ff. 86-93); XIV:8 (4b; ff. 94-101); XV:8 (4b; ff. 102-109); XVI:8 (4b; ff. 110-117); XVII:11 (4b, 3f; ff. 117:1-123:4)	210x150x40		Yes. (likely) Older gathering signatures on f. 8r, f. 17r, f. 112r, f. 113r. Custods on f. 7v, f. 15v, f. 23v, f. 47v, f. 54v, f. 63v, f. 71v, f. 79v, f. 101v, f. 117v.		Yes	Parchment	Ink	1	23	Textualis	Yes	Hand a	Uppland							Henning (1967-1969:I); Geete (1900-1916:[243]–259); Schlyter (1834:I–IIII); Strömbäck (1960); Wiktorsson (1985:118–134)	=HYPERLÄNK("https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22KB+B%22%7D%5D%5D&c=157&aqe=%5B%5D&af=%5B%5D&searchType=TEXT&query=KB+B&pid=alvin-record%3A473763&dswid=-1475";"AV")
B 13			UUB	Codex		1450-1500 (1435-)	ff.1v–18v	UL	Kkb	I:10 (5b; ff. 1-10); II:10 (5b; ff. 11-20); III:10 (5b; ff. 21-30); IV:10 (4b, 2f; ff. 31-40); V:10 (5b; ff. 41-50); VI:10 (5b; ff. 51-60); VII:10 (5b; ff. 61-70); VIII:10 (5b; ff. 71-80); IX:10 (5b; ff. 81-90); X:10 (5b; ff. 91-100); XI:10 (5b; ff. 101-110); XII:11 (5b, 1f; ff. 111-121)	220x170x55		Yes. Traces of older leaf numbers (with arabic numbers) on f. 1v ("1"), f. 2r ("1"), f. 2v ("2"), f. 3r ("2"), f. 3v ("3"), f. 4r ("3"), f. 4v ("4"), f. 5r ("4"). Custods on f. 30v, f. 50v, f. 60v, f. 70v, f. 80v, f. 90v, f. 100v.		Yes	Parchment	Ink	1	26	Cursiva R	Yes	Hand a	Unknown							Schlyter (1834:XVII–XVIII; 1869:VII–VIII); Åström (2003)	=HYPERLÄNK("https://manuscripta.se/ms/100365";"MS")
B 13			UUB	Codex		1450-1500 (1435-)	ff.17v-18r	UL	RB ("Klockarelagen")	I:10 (5b; ff. 1-10); II:10 (5b; ff. 11-20); III:10 (5b; ff. 21-30); IV:10 (4b, 2f; ff. 31-40); V:10 (5b; ff. 41-50); VI:10 (5b; ff. 51-60); VII:10 (5b; ff. 61-70); VIII:10 (5b; ff. 71-80); IX:10 (5b; ff. 81-90); X:10 (5b; ff. 91-100); XI:10 (5b; ff. 101-110); XII:11 (5b, 1f; ff. 111-121)	220x170x55		Yes. Traces of older leaf numbers (with arabic numbers) on f. 1v ("1"), f. 2r ("1"), f. 2v ("2"), f. 3r ("2"), f. 3v ("3"), f. 4r ("3"), f. 4v ("4"), f. 5r ("4"). Custods on f. 30v, f. 50v, f. 60v, f. 70v, f. 80v, f. 90v, f. 100v.		Yes	Parchment	Ink	1	26	Cursiva R	Yes	Hand a	Unknown							Schlyter (1834:XVII–XVIII; 1869:VII–VIII); Åström (2003)	=HYPERLÄNK("https://manuscripta.se/ms/100365";"MS")
B 13			UUB	Codex		1450-1500 (1435-)	ff.19r-121v	KrL		I:10 (5b; ff. 1-10); II:10 (5b; ff. 11-20); III:10 (5b; ff. 21-30); IV:10 (4b, 2f; ff. 31-40); V:10 (5b; ff. 41-50); VI:10 (5b; ff. 51-60); VII:10 (5b; ff. 61-70); VIII:10 (5b; ff. 71-80); IX:10 (5b; ff. 81-90); X:10 (5b; ff. 91-100); XI:10 (5b; ff. 101-110); XII:11 (5b, 1f; ff. 111-121)	220x170x55		Yes. Traces of older leaf numbers (with arabic numbers) on f. 1v ("1"), f. 2r ("1"), f. 2v ("2"), f. 3r ("2"), f. 3v ("3"), f. 4r ("3"), f. 4v ("4"), f. 5r ("4"). Custods on f. 30v, f. 50v, f. 60v, f. 70v, f. 80v, f. 90v, f. 100v.		Yes	Parchment	Ink	1	26	Cursiva R	Yes	Hand a	Unknown							Schlyter (1834:XVII–XVIII; 1869:VII–VIII); Åström (2003)	=HYPERLÄNK("https://manuscripta.se/ms/100365";"MS")
B 16			UUB	Codex	4to		ff.1r–2r		RBGK 1538	I:8 (3b, 2f; mirror-6); II:7 (3b, 1f; ff. 7-13); III:10 (5b; ff. 14-23); IV:14 (5b, 4f; ff. 24-37); V:10 (5b; ff. 38-47); VI:14 (7b; ff. 48-61); VII:10 (3b, 4f; ff. 62-71); VIII:14 (5b, 4f; ff. 72-85); IX:10 (5b; ff. 86-95); X:9 (3b, 3f; ff. 96-104); XI:12 (6b; ff. 105-116); XII:11 (5b, 1f; ff. 117-127); XIII:12 (6b; ff. 128-139); XIV:13 (5b, 3f; ff. 140-152); XV:10 (5b; ff. 153-162); XVI:4 (1b, 2f; ff. 163-166); XVII:8 (4b; ff. 167-174); XVIII:7 (3b, 1f; ff. 175-180); XIX:6 (2b, 2f; ff. 181-mirror)	205x150x40		Yes. Custods on f. 104v, f. 127v, f. 139v.		No	Paper	Ink	1	27	Younger Cursive	Yes	Several hands	Södermanland 							Liedgren (1939:33–61); Schlyter (1838:XXIII; 1865: XXXVI; 1869:XX); Åström (2003: 2013)	=HYPERLÄNK("https://manuscripta.se/ms/100366";"MS")
B 16			UUB	Codex	4to		f.2v		RBGK 1538 (2)	I:8 (3b, 2f; mirror-6); II:7 (3b, 1f; ff. 7-13); III:10 (5b; ff. 14-23); IV:14 (5b, 4f; ff. 24-37); V:10 (5b; ff. 38-47); VI:14 (7b; ff. 48-61); VII:10 (3b, 4f; ff. 62-71); VIII:14 (5b, 4f; ff. 72-85); IX:10 (5b; ff. 86-95); X:9 (3b, 3f; ff. 96-104); XI:12 (6b; ff. 105-116); XII:11 (5b, 1f; ff. 117-127); XIII:12 (6b; ff. 128-139); XIV:13 (5b, 3f; ff. 140-152); XV:10 (5b; ff. 153-162); XVI:4 (1b, 2f; ff. 163-166); XVII:8 (4b; ff. 167-174); XVIII:7 (3b, 1f; ff. 175-180); XIX:6 (2b, 2f; ff. 181-mirror)	205x150x40		Yes. Custods on f. 104v, f. 127v, f. 139v.		No	Paper	Ink	1	27	Younger Cursive	Yes	Several hands	Södermanland 							Liedgren (1939:33–61); Schlyter (1838:XXIII; 1865: XXXVI; 1869:XX); Åström (2003: 2013)	=HYPERLÄNK("http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-112753";"AV")
B 16			UUB	Codex	4to		f.3r	UL	Kkb ch.14:9	I:8 (3b, 2f; mirror-6); II:7 (3b, 1f; ff. 7-13); III:10 (5b; ff. 14-23); IV:14 (5b, 4f; ff. 24-37); V:10 (5b; ff. 38-47); VI:14 (7b; ff. 48-61); VII:10 (3b, 4f; ff. 62-71); VIII:14 (5b, 4f; ff. 72-85); IX:10 (5b; ff. 86-95); X:9 (3b, 3f; ff. 96-104); XI:12 (6b; ff. 105-116); XII:11 (5b, 1f; ff. 117-127); XIII:12 (6b; ff. 128-139); XIV:13 (5b, 3f; ff. 140-152); XV:10 (5b; ff. 153-162); XVI:4 (1b, 2f; ff. 163-166); XVII:8 (4b; ff. 167-174); XVIII:7 (3b, 1f; ff. 175-180); XIX:6 (2b, 2f; ff. 181-mirror)	205x150x40		Yes. Custods on f. 104v, f. 127v, f. 139v.		No	Paper	Ink	1	27	Younger Cursive	Yes	Several hands	Södermanland 							Liedgren (1939:33–61); Schlyter (1838:XXIII; 1865: XXXVI; 1869:XX); Åström (2003: 2013)	=HYPERLÄNK("http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-112753";"AV")
