Shelf mark	Language	Name	Related Shelfmarks	Depository	Object	Size	Dating	Leaves/Pages	Main text	Minor text	Gatherings	Full size	Leaf size	Catch Words and Gatherings	Production Unit	Pricking	Material	Ruling	Columns	Lines	Script	Rubric	Scribe	Production	Style	Colours	Form of Initials	Size of Initials	Iconography	Place	Literature	Links to Database
NRA 29 A	no			NRA	Fragment	Unknown	1350	F. 9v		SVK 17.8.1247	Unknown	Unknown	250x160		I	Unknown	Parchment	Ink	2	Various	Cursiva A.	Yes	Hand b	Unknown	Romanesque	R	Lombard small initials (2 lines).	Small		Throughout		[NRA](https://media.digitalarkivet.no/view/58516/171)
NRA 29 A	no			NRA	Fragment	Unknown	1350	F. 10v		RBHM 23.4.1293	Unknown	Unknown	250x160		I	Unknown	Parchment	Ink	2	Various	Cursiva A.	Yes	Hand b	Unknown	Romanesque	R	Lombard small initials (2 lines).	Small		Throughout		[NRA](https://media.digitalarkivet.no/view/58516/171)
NRA 45	no			NRA	Fragment	Unknown	1350	Ff. 1–2	MLL (unknown)	Lvb (ch. 11–13)	Unknown	Unknown	Unknown		I	Unknown	Parchment	Dry	Unknown	Various	Textualis	Yes	Hand a	Unknown	Romanesque	R	Lombard small initials (2 lines).	Small		Throughout		[NRA](https://media.digitalarkivet.no/view/58517/149)
NRA 27, NRA 34	no			NRA	Fragment	Unknown	1320-1350	F. 1; ff. 3–6	KJE	ch. 1–4; 26–27; 43–47	Unknown	Unknown	220x165		I	Unknown	Parchment	Ink	2	Various	Cursiva A.	Yes	Hand a	Unknown	Romanesque	R	Lombard small initials (2 lines).	Small		Throughout		[NRA (27)](https://media.digitalarkivet.no/view/58516/159); [NRA (34)](https://media.digitalarkivet.no/view/58517/13)
NRA 27, NRA 34	no			NRA	Fragment	Unknown	1320-1350	F. 2		SVK 17.8.1247	Unknown	Unknown	220x165		I	Unknown	Parchment	Ink	2	Various	Cursiva A.	Yes	Hand a	Unknown	Romanesque	R	Lombard small initials (2 lines).	Small		Throughout		[NRA (27)](https://media.digitalarkivet.no/view/58516/159); [NRA (34)](https://media.digitalarkivet.no/view/58517/13)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1400-1425	F. 1r		St Birgitta Revelations (book 4, nr 102)	I: 7 (3 b; 1 f; ff. 1-7); II: 8 (4 b; ff. 8–15); III: 8 (4 b; ff. 16–23); VI: 8 (4 b; ff. 24–31); V: 6 (3 b; ff. 32–37); VI: 8 (4 b; ff. 38–45); VII: 7 (3 b; 1 f; (ff. 46–52); VIII: 8 (4 b; ff. 53–60)	Unknown	259x185		I	No	Parchment	Ink	1	Various		No	Hand a	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1350–1360 (Stefán Karlsson 1987, 166-184) (1325-1350 by Rindal 1983, 21-23)	Ff. 1v–59r	MLL (GuL)	comp w ToC of cont.; no RBHK &MK; and Epi feat.	I: 7 (3 b; 1 f; ff. 1-7); II: 8 (4 b; ff. 8–15); III: 8 (4 b; ff. 16–23); VI: 8 (4 b; ff. 24–31); V: 6 (3 b; ff. 32–37); VI: 8 (4 b; ff. 38–45); VII: 7 (3 b; 1 f; (ff. 46–52); VIII: 8 (4 b; ff. 53–60)	Unknown	259x185		I	No	Parchment	Ink	1	34		Yes	Hand b	Bergen ?	Gothic/Romanesque	R, B, G, Brown, Gold	Ornamented and guilded large (15 lines) and medium initials (4 lines). Especially large initials are almost always extended into the margins.	Large	Eleven historiated initials with generally unhistoriated scens accompanying them in the margins / bas-de-page. The historiated initials are found on f. 1v1-19 (Bréf Magnús konungs; King and servant), f. 2v16-22 (Þingfararbolkr, ch. 1; Last Judgement), f. 6r5-21 (Kristindómsbolkr, ch. 1; King and bishop), f. 9r21-32 (Landvarnarbolkr, ch. 1; Three knights on a battleship), f. 15v1-18 (Mannhelgisbolkr, ch. 1; King hands out a chapter with attached seal), f. 24r8-25 (Erfðatal, ch. 1 / Kvennagiptingar; Wedding ceremony), f. 26r21-34 (Erfðatal, handover of inheritance), f. 32r12-29 (Landabrigðabolkr, ch. 1; Two figures share inheritance), f. 35r18-32 (Landsleigubolkr, ch. 1; Two figures shake hands), f. 51r1-15 (Kaupabolkr, ch. 1; Two figures engage in trade), f. 57r7-22 (Þjófabolkr, ch. 1; Prosecution of a thief).	Throughout	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1460-1480	Ff. 59v-60r		RBKK 1453	I: 7 (3 b; 1 f; ff. 1-7); II: 8 (4 b; ff. 8–15); III: 8 (4 b; ff. 16–23); VI: 8 (4 b; ff. 24–31); V: 6 (3 b; ff. 32–37); VI: 8 (4 b; ff. 38–45); VII: 7 (3 b; 1 f; (ff. 46–52); VIII: 8 (4 b; ff. 53–60)	Unknown	259x185		I	No	Parchment	Ink	1	34		No	Hand c	Trondheim ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1460-1480	F. 61r		RBKK 1458	IX: 8 (4 b; ff. 61–68); X: 8 (4 b; ff. 69–76); XI: 10 (5 b; ff. 77–86); XII: 5 (2 b; 1 f; ff. 87–91)	Unknown	259x185		I	No	Parchment	Ink	1	34		No	Hand c	Trondheim ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	After 1455	F. 61v		RBKK 1455	IX: 8 (4 b; ff. 61–68); X: 8 (4 b; ff. 69–76); XI: 10 (5 b; ff. 77–86); XII: 5 (2 b; 1 f; ff. 87–91)	Unknown	259x185		I	No	Parchment	Ink	1	34		No	Hand e	Trondheim ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1375–1400 (Rindal 1983, 23 (1450 by Storm 1885, 389)	Ff. 62ra–77va	KJE	Comp; w tbl of cont.	IX: 8 (4 b; ff. 61–68); X: 8 (4 b; ff. 69–76); XI: 10 (5 b; ff. 77–86); XII: 5 (2 b; 1 f; ff. 87–91)	Unknown	259x185		II	No	Parchment	Ink	2	34		Yes	Hand c	Trondheim ?	Romanesque	R, Black	One ornamented large initial (4 lines), otherwise Lombard medium (3 lines) and small initials (2 lines).	Large	None. One large initial on f. 62va10-13, otherwise Lombard middle and small initials.	Throughout	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1375–1400 (Rindal 1983, 23 (1450 by Storm 1885, 389)	Ff. 77va–81ra	Sættargerð í Túnsberg 1.8.1273		IX: 8 (4 b; ff. 61–68); X: 8 (4 b; ff. 69–76); XI: 10 (5 b; ff. 77–86); XII: 5 (2 b; 1 f; ff. 87–91)	Unknown	259x185		II	No	Parchment	Ink	2	34		Yes	Hand c	Trondheim ?	Romanesque	R, Black	One ornamented large initial (4 lines), otherwise Lombard medium (3 lines) and small initials (2 lines).	Large	None. One large initial on f. 62va10-13, otherwise Lombard middle and small initials.	Throughout	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1375–1400 (Rindal 1983, 23 (1450 by Storm 1885, 389)	Ff. 81ra–84vb		SPE 1334	IX: 8 (4 b; ff. 61–68); X: 8 (4 b; ff. 69–76); XI: 10 (5 b; ff. 77–86); XII: 5 (2 b; 1 f; ff. 87–91)	Unknown	259x185		II	No	Parchment	Ink	2	34		Yes	Hand c	Trondheim ?	Romanesque	R, Black	One ornamented large initial (4 lines), otherwise Lombard medium (3 lines) and small initials (2 lines).	Large	None. One large initial on f. 62va10-13, otherwise Lombard middle and small initials.	Throughout	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1375–1400 (Rindal 1983, 23 (1450 by Storm 1885, 389)	Ff. 84vb–88vb		SAE 1346–1349	IX: 8 (4 b; ff. 61–68); X: 8 (4 b; ff. 69–76); XI: 10 (5 b; ff. 77–86); XII: 5 (2 b; 1 f; ff. 87–91)	Unknown	259x185		II	No	Parchment	Ink	2	34		Yes	Hand c	Trondheim ?	Romanesque	R, Black	One ornamented large initial (4 lines), otherwise Lombard medium (3 lines) and small initials (2 lines).	Large	None. One large initial on f. 62va10-13, otherwise Lombard middle and small initials.	Throughout	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1450-1500	F. 89r		RBHM 1310	IX: 8 (4 b; ff. 61–68); X: 8 (4 b; ff. 69–76); XI: 10 (5 b; ff. 77–86); XII: 5 (2 b; 1 f; ff. 87–91)	Unknown	259x185		II	No	Parchment	Ink	1	Various		No	Hand g	Trondheim ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1450-1500	F. 89r		RBHM 1313	IX: 8 (4 b; ff. 61–68); X: 8 (4 b; ff. 69–76); XI: 10 (5 b; ff. 77–86); XII: 5 (2 b; 1 f; ff. 87–91)	Unknown	259x185		II	No	Parchment	Ink	1	Various		No	Hand g	Trondheim ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	After 1478	Ff. 89v-90r		RBKK 1478 1	IX: 8 (4 b; ff. 61–68); X: 8 (4 b; ff. 69–76); XI: 10 (5 b; ff. 77–86); XII: 5 (2 b; 1 f; ff. 87–91)	Unknown	259x185		II	No	Parchment	Ink	1	Various		No	Hand e	Trondheim ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	After 1483	F. 90r		RBKK I 1458	IX: 8 (4 b; ff. 61–68); X: 8 (4 b; ff. 69–76); XI: 10 (5 b; ff. 77–86); XII: 5 (2 b; 1 f; ff. 87–91)	Unknown	259x185		II	No	Parchment	Ink	1	Various		No	Hand h	Trondheim ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	After 1483	F. 90v		RBKK 1484	IX: 8 (4 b; ff. 61–68); X: 8 (4 b; ff. 69–76); XI: 10 (5 b; ff. 77–86); XII: 5 (2 b; 1 f; ff. 87–91)	Unknown	259x185		II	No	Parchment	Ink	1	Various		No	Hand h	Trondheim ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	After 1491	F. 91r		RBKK 1491	IX: 8 (4 b; ff. 61–68); X: 8 (4 b; ff. 69–76); XI: 10 (5 b; ff. 77–86); XII: 5 (2 b; 1 f; ff. 87–91)	Unknown	259x185		II	No	Parchment	Ink	1	Various		No	Hand i	Trondheim ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1521-1550	F. 92r		RBKK 1521	XIII: 6 (2 b; 2 f; ff. 92–97); XIV: 5 (2 b, 1 f; ff. 98–102)	Unknown	259x185		III	No	Parchment		1	Various		No	Hand k	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1521-1550	F. 92v		RBEK 1521	XIII: 6 (2 b; 2 f; ff. 92–97); XIV: 5 (2 b, 1 f; ff. 98–102)	Unknown	259x185		III	No	Parchment		1	Various		No	Hand k	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1521-1550	F. 93r		RBMK 1348	XIII: 6 (2 b; 2 f; ff. 92–97); XIV: 5 (2 b, 1 f; ff. 98–102)	Unknown	259x185		III	No	Parchment		1	Various		No	Hand k	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1521-1550	F. 93r-v		RBMK & HM 1364	XIII: 6 (2 b; 2 f; ff. 92–97); XIV: 5 (2 b, 1 f; ff. 98–102)	Unknown	259x185		III	No	Parchment		1	Various		No	Hand k	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1521-1550	F. 93v	FrL / BjR	XIV,11 / 149	XIII: 6 (2 b; 2 f; ff. 92–97); XIV: 5 (2 b, 1 f; ff. 98–102)	Unknown	259x185		III	No	Parchment		1	Various		No	Hand k	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1521-1550	F. 93v-94r		RBHM 1303	XIII: 6 (2 b; 2 f; ff. 92–97); XIV: 5 (2 b, 1 f; ff. 98–102)	Unknown	259x185		III	No	Parchment		1	Various		No	Hand k	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1521-1550	F. 94r-v		RBHM 1308/1309	XIII: 6 (2 b; 2 f; ff. 92–97); XIV: 5 (2 b, 1 f; ff. 98–102)	Unknown	259x185		III	No	Parchment		1	Various		No	Hand k	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1521-1550	F. 95r		RBKK 1512	XIII: 6 (2 b; 2 f; ff. 92–97); XIV: 5 (2 b, 1 f; ff. 98–102)	Unknown	259x185		III	No	Parchment		1	Various		No	Hand k	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1521-1550	F. 95v		RBHM 1318	XIII: 6 (2 b; 2 f; ff. 92–97); XIV: 5 (2 b, 1 f; ff. 98–102)	Unknown	259x185		III	No	Parchment		1	Various		No	Hand k	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1521-1550	F. 95v-96r		RBEK 1421	XIII: 6 (2 b; 2 f; ff. 92–97); XIV: 5 (2 b, 1 f; ff. 98–102)	Unknown	259x185		III	No	Parchment		1	Various		No	Hand k	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1521-1550	F. 96r		RBFK 1425	XIII: 6 (2 b; 2 f; ff. 92–97); XIV: 5 (2 b, 1 f; ff. 98–102)	Unknown	259x185		III	No	Parchment		1	Various		No	Hand k	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1521-1550	F. 96v		RBKK 1478 2	XIII: 6 (2 b; 2 f; ff. 92–97); XIV: 5 (2 b, 1 f; ff. 98–102)	Unknown	259x185		III	No	Parchment		1	Various		No	Hand k	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1521-1550	Ff. 96v-98v		RBEK 1280	XIII: 6 (2 b; 2 f; ff. 92–97); XIV: 5 (2 b, 1 f; ff. 98–102)	Unknown	259x185		III	No	Parchment		1	Various		No	Hand k	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1521-1550	Ff. 98v-99r		RBEM 1295	XIII: 6 (2 b; 2 f; ff. 92–97); XIV: 5 (2 b, 1 f; ff. 98–102)	Unknown	259x185		III	No	Parchment		1	Various		No	Hand k	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1521-1550	F. 99r-v		RBHM 1313	XIII: 6 (2 b; 2 f; ff. 92–97); XIV: 5 (2 b, 1 f; ff. 98–102)	Unknown	259x185		III	No	Parchment		1	Various		No	Hand k	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1521-1550	Ff. 99v-100r		RBHM 1303	XIII: 6 (2 b; 2 f; ff. 92–97); XIV: 5 (2 b, 1 f; ff. 98–102)	Unknown	259x185		III	No	Parchment		1	Various		No	Hand k	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1521-1550	F. 199r		RBHM 1309	XIII: 6 (2 b; 2 f; ff. 92–97); XIV: 5 (2 b, 1 f; ff. 98–102)	Unknown	259x185		III	No	Parchment		1	Various		No	Hand k	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
GKS 1154 fol.	no	Codex Hardenbergianus / Codex Hardenbergensis		GKS	Codex	Fol.	1521-1550	Ff. 100v		RBHM 1307	XIII: 6 (2 b; 2 f; ff. 92–97); XIV: 5 (2 b, 1 f; ff. 98–102)	Unknown	259x185		III	No	Parchment		1	Various		No	Hand k	Bergen ?	Other					Nowhere	Jóhanna Katrín (2024)	[DS](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object163889/da/)
AM 61 a 4to	no			AMS	Codex	4to	1579	f. *1		Owner notice	Unknown	Unknown	226x175		II	No	Paper		1	Various		No	Hand b (Michael Jensson). Throughout the manuscript small paper slips are added to various sections of the first production unit	Unknown	Other					Nowhere	Jóhanna Katrín et.al. (2023)	[HR](https://handrit.is/manuscript/view/da/AM04-0061-a); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/10551)
AM 61 a 4to	no			AMS	Codex	4to	1579	f. *2		Minor legal texts	Unknown	Unknown	226x175		II	No	Paper		1	Various		No	Hand b (Michael Jensson). Throughout the manuscript small paper slips are added to various sections of the first production unit	Unknown	Other					Nowhere	Jóhanna Katrín et.al. (2023)	[HR](https://handrit.is/manuscript/view/da/AM04-0061-a); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/10551)
AM 61 a 4to	no			AMS	Codex	4to	1300-1350 (Seip (1955:237; 218): 1350–70)	ff. 1r-51v	MLL (GuL)	Fragm. MLL (GuL) (until Kab (ch. 3))	I: 10 (4b, 2f, ff. 1-10); 9 (4b, 1f, ff. 11-19); III: 8 (4b, ff. 20-27); IV: 8 (4b, ff. 28-35); V: 8 (4b, ff. 36-43); VI: 8 (4b, ff. 44-51)	Unknown	226x175		I	No	Parchment	Dry	1	26–29	Textualis	Yes	Hand a	Unknown	Romanesque	R	Lombard large (4 lines), medium (3 lines) and minor initials (2 lines).	Large	None. Two large Lombard initials on f. 1r1-5 and f. 68r19-22. In addition, five medium initials are found on f. 10v7-9, f. 36r6-8, f. 51r10-12, r. 52v1-3 and f. 71r1-3.	Throughout	Jóhanna Katrín et.al. (2023)	[HR](https://handrit.is/manuscript/view/da/AM04-0061-a); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/10551)
AM 61 a 4to	no			AMS	Codex	4to	1300-1350 (Seip (1955:237; 218): 1350–70)	Ff. 52v–64v	ByL (BGO)	Bob ch. 1–12; 14; 13; 15–18; Kab 28; 1–8; 17; 9–16; Kab (MLL) ch. 18; Kab ch. 18–25; Llb (MLL) ch. 39; Kab ch. 26	VII: 7 (2b, 3f, ff. 52-58); VIII: 6 (2b, 2f, ff. 59-64)	Unknown	226x175		I	No	Parchment	Dry	1	26–29	Textualis	Yes	Hand a	Unknown	Romanesque	R	Lombard large (4 lines), medium (3 lines) and minor initials (2 lines).	Large	None. Two large Lombard initials on f. 1r1-5 and f. 68r19-22. In addition, five medium initials are found on f. 10v7-9, f. 36r6-8, f. 51r10-12, r. 52v1-3 and f. 71r1-3.	Throughout	Jóhanna Katrín et.al. (2023)	[HR](https://handrit.is/manuscript/view/da/AM04-0061-a); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/10551)
AM 61 a 4to	no			AMS	Codex	4to	1300-1350 (Seip (1955:237; 218): 1350–70)	Ff. 65r–68r	Fml	Fragm. Fml (starts at ch. 13); w add.Fml sec. 25 from Jó	IX: 7 (3b, 1f, ff. 65-71)	Unknown	226x175		I	No	Parchment	Dry	1	26–29	Textualis	Yes	Hand a	Unknown	Romanesque	R	Lombard large (4 lines), medium (3 lines) and minor initials (2 lines).	Large	None. Two large Lombard initials on f. 1r1-5 and f. 68r19-22. In addition, five medium initials are found on f. 10v7-9, f. 36r6-8, f. 51r10-12, r. 52v1-3 and f. 71r1-3.	Throughout	Jóhanna Katrín et.al. (2023)	[HR](https://handrit.is/manuscript/view/da/AM04-0061-a); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/10551)
AM 61 a 4to	no			AMS	Codex	4to	1300-1350 (Seip (1955:237; 218): 1350–70)	Ff. 68r–70v	ByL (BGO)	Tjb (ByL)	IX: 7 (3b, 1f, ff. 65-71)	Unknown	226x175		I	No	Parchment	Dry	1	26–29	Textualis	Yes	Hand a	Unknown	Romanesque	R	Lombard large (4 lines), medium (3 lines) and minor initials (2 lines).	Large	None. Two large Lombard initials on f. 1r1-5 and f. 68r19-22. In addition, five medium initials are found on f. 10v7-9, f. 36r6-8, f. 51r10-12, r. 52v1-3 and f. 71r1-3.	Throughout	Jóhanna Katrín et.al. (2023)	[HR](https://handrit.is/manuscript/view/da/AM04-0061-a); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/10551)
AM 61 a 4to	no			AMS	Codex	4to	1300-1350 (Seip (1955:237; 218): 1350–70)	F. 71	MLL(GuL)	Incl. RbMh addr.to BGO and Epi. addr. to Gulaþ	IX: 7 (3b, 1f, ff. 65-71)	Unknown	226x175		I	No	Parchment	Dry	1	26–29	Textualis	Yes	Hand a	Unknown	Romanesque	R	Lombard large (4 lines), medium (3 lines) and minor initials (2 lines).	Large	None. Two large Lombard initials on f. 1r1-5 and f. 68r19-22. In addition, five medium initials are found on f. 10v7-9, f. 36r6-8, f. 51r10-12, r. 52v1-3 and f. 71r1-3.	Throughout	Jóhanna Katrín et.al. (2023)	[HR](https://handrit.is/manuscript/view/da/AM04-0061-a); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/10551)
AM 61 a 4to	no			AMS	Codex	4to	1300-1350 (Seip (1955:237; 218): 1350–70)	F. 72r		RBHM 29.5.1303	X: 2 (1b, ff. 72-73)	Unknown	226x175		I	No	Parchment	Dry	1	26–29	Textualis	Yes	Hand a	Unknown	Romanesque	R	Lombard large (4 lines), medium (3 lines) and minor initials (2 lines).	Large	None. Two large Lombard initials on f. 1r1-5 and f. 68r19-22. In addition, five medium initials are found on f. 10v7-9, f. 36r6-8, f. 51r10-12, r. 52v1-3 and f. 71r1-3.	Throughout	Jóhanna Katrín et.al. (2023)	[HR](https://handrit.is/manuscript/view/da/AM04-0061-a); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/10551)
AM 61 a 4to	no			AMS	Codex	4to	1300-1350 (Seip (1955:237; 218): 1350–70)	Ff. 72v–73r		RBHM 2.5.1313	X: 2 (1b, ff. 72-73)	Unknown	226x175		I	No	Parchment	Dry	1	26–29	Textualis	Yes	Hand a	Unknown	Romanesque	R	Lombard large (4 lines), medium (3 lines) and minor initials (2 lines).	Large	None. Two large Lombard initials on f. 1r1-5 and f. 68r19-22. In addition, five medium initials are found on f. 10v7-9, f. 36r6-8, f. 51r10-12, r. 52v1-3 and f. 71r1-3.	Throughout	Jóhanna Katrín et.al. (2023)	[HR](https://handrit.is/manuscript/view/da/AM04-0061-a); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/10551)
AM 61 a 4to	no			AMS	Codex	4to	1300-1350 (Seip (1955:237; 218): 1350–70)	F. 73v		RBHM 25.11.1315	X: 2 (1b, ff. 72-73)	Unknown	226x175		I	No	Parchment	Dry	1	26–29	Textualis	Yes	Hand a	Unknown	Romanesque	R	Lombard large (4 lines), medium (3 lines) and minor initials (2 lines).	Large	None. Two large Lombard initials on f. 1r1-5 and f. 68r19-22. In addition, five medium initials are found on f. 10v7-9, f. 36r6-8, f. 51r10-12, r. 52v1-3 and f. 71r1-3.	Throughout	Jóhanna Katrín et.al. (2023)	[HR](https://handrit.is/manuscript/view/da/AM04-0061-a); [NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/10551)
