Shelf mark	Name	Related Shelfmarks	Depository	Object	Size	Dating	Leaves/Pages	Main text	Minor text	Gatherings	Full size	Leaf size	Catch Words and Gatherings	Production Unit	Pricking	Material	Ruling	Columns	Lines	Script	Rubric	Scribe	Production	Style	Colours	Form of Initials	Size of Initials	Iconography	Place	Literature	Links to Database
																															[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-399227)
C 2			UUB	Codex		1300-1500				Unknown																					[AV](https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22LAW%22%7D%5D%5D&c=128&aqe=%5B%5D&af=%5B%5D&searchType=TEXT&pid=alvin-record%3A167083&dswid=6416)
C 4			UUB			1300-1500				Unknown																					[MS](https://manuscripta.se/ms/100404)
C 9			UUB			1442-1464				Unknown																					[MS](https://manuscripta.se/ms/100405)
C 12			UUB	Codex		1450-1520				I:2 (1b; ff.mirror-0:1); II:10 (5b; ff.1-10); III:10 (5b; ff.11-20); IV:10 (5b; ff.21-30); V:10 (5b; ff.31-40); VI:10 (5b; ff.41-50); VII:10 (5b; ff.51-60); VIII:10 (5b; ff.61-70); IX:10 (5b; ff.71-80); X:10 (5b; ff.81-90); XI:10 (5b; ff.91-100); XII:10 (5b; ff.101-110); XIII:10 (5b; ff.111-120); XIV:10 (5b; ff.121-130); XV:11 (5b+,f; ff.131-141); XVI:10 (5b ;ff.142-151); XVII:10 (5b; ff.152-161); XVIII:10 (5b; ff.162-171); XIX:10 (5b; ff.172-181); XX:11 (5b,1f; ff.182-192); XXI:2 (1b; ff.192:1-mirror)																					[MS](https://www.manuscripta.se/ms/100406)
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
C 19			UUB	Codex		1300-1500				I:4 (2b; ff.mirror-0:3); II:15 (7b,1f; ff.1-12); III:12 (6b; ff.13-24); IV:4 (2b; ff.25-28); V:9 (4b,1f; ff.29-37); VI:16 (8b; ff.38-53); VII:18 (9b; ff.54-71); VIII:13 (6b,1f; ff.72-84); IX:12 (6b; ff.85-96); X:14 (7b; ff.97-110); XI:20 (10b; ff.111-130); XII:16 (8b; ff.131-146); XIII:10 (4b,2f; ff.147-158); XIV:14 (7b; ff.159-172); XV:10 (5b; ff.173-182); XVI:10 (5b; ff.183-192); XVII:16 (8b; ff.193-208); XVIII:18 (9b; ff.209-226); XIX:23 (11b,1f; ff.227-249); XX:15 (7b,1f; ff.250-264); XXI:12 (6b; ff.265-276); XXII:12 (6b; ff.277-288); XXIII:9 (4b,1f; ff.289-297); XXIV:15 (7b,1f; ff.298-312); XXV:10 (4b,2f; ff.313-323); XXVI:16 (8b; ff.324-339); XXVII:12 (6b; ff.340-351); XXVIII:16 (8b; ff.352-347); XXIX:16 (8b; ff.348-363); XXX:16 (8b; ff.364-379); XXXI:16 (8b; ff.380-395); XXXII:16 (8b; ff.396-411); XXXIII:16 (8b; ff.412-427); XXXIV:16 (8b; ff.428-443); XXXV:16 (8b; ff.444-459); XXXVI:16 (8b; ff.460-475); XXXVII:1 2(b6; ff.-); XXXVIII:12 (6b; ff.-521; XXXIX:12 (6b; ff.-531); XL:9 (4b,1f; ff.-538)																					[MS](https://www.manuscripta.se/ms/100408)
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
C 22			UUB	Codex		1300-1500				I:2 (1b; ff.-); II:8(4b;ff.1-8); III:8 (4b; ff.9-16); IV:8 (4b; ff.17-24); V:6 (2b,2f; ff.25-30); VI:7 (3b,1f; ff.31-37); VII:16 (8b; ff.38-52); VIII:8 (4b; ff.53-60); IX:8 (4b; ff.61-68); X:18 (9b; ff.69-86); XI:12 (6b; ff.87-98); XII:14 (7b; ff.99-112); XIII:13 (6b,1f; ff.113-125); XIV:4 (2b; ff.126-129); XV:28 (14b; ff.130-157); XVI:2 (1b; ff.-)																					
																															[MS](https://www.manuscripta.se/ms/100410)
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
C 23			UUB	Codex		1400-1500				I:2 (1b; ff.mirror-1); II:10 (5b; ff.2-11); III:12 (6b; ff.12-23); IV:12 (6b; ff.24-35); V:12 (6b; ff.36-47); VI:8 (4b; ff.48-55); VII:11 (10b,1f; ff.56-66); VIII:14 (7b; ff.67-80); IX:10 (5b; ff.81-90); X:4 (2b; ff.91-93:1); XI:4 (2b; ff.94-97); XII:8 (4b; ff.98-105); XIII:8 (4b; ff.106-113); XIV:2 (1b; ff.114-115); XV:4 (4f; ff.116-119); XVI:9 (4b,1f; ff.120-128); XVII:10 (5b; ff.129-138); XVIII:6 (2b,2f; ff.139-144); XIX:6 (2b,2f; ff.145-150); XX:8 (4b; ff.151-158); XXI:12 (6b; ff.159-170); XXII:12 (6b; ff.171-182); XXIII:7 (3b,1f; ff.183-189); XXIV:12 (6b; ff.190-201); XXV:2 (1b; ff.201:1-201:2)																					[Ms](https://www.manuscripta.se/ms/100411)
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
C 50			UUB	Codex		1450-1500				I:1 (1f; f.1); II:12 (6b; ff.2-13); III:12 (6b; ff.14-25); IV:10 (5b; ff.26-35); V:6 (3b; ff.26-40); VI:14 (6b,2f; ff.41-54); VII:18 (9b; ff.55-72); VIII:12 (6b; ff.73-84); IX:8 (4b; ff.85-92); X:20 (10b; ff.93-112); XI:16 (8b; ff.113-128); XII:14 (7b; ff.129-142); XIII:23 (11b,1f; ff.143-165); XIV:6 (3b; ff.166-171); XV:16 (8b; ff.172-187); XVI:8 (4b; ff.188-195); XVII:8 (4b; ff.196-203); XVIII:8 (4b; ff.204-211); XIX:14 (6b,2f; ff.212-225)																					[MS](https://www.manuscripta.se/ms/100420)
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
C 74			UUB			1400-1500				Unknown																					[MS](https://manuscripta.se/ms/100425)
C 475			UUB	Codex		Unknown				I:1 (1f ;f.0:1); II:6 (3b; ff.1-6); III:7 (3b,1f; ff.7-13); IV:10 (5b; ff.14-23); V:10 (5b; ff.24-33); VI:10 (5b; ff.34-44); VII:10 (5b; ff.46-55); VIII:9 (4b,1f; ff.56-64); IX:9 (4b,1f; ff.65-73); X:12 (5b,2f; ff.75-86); XI:10 (4b,1f; ff.87-96); XII:10 (5b; 97-105); XIII:10 (4b,2f; ff.106-115); XIV:5 (1b,3f; ff.116-120); XV:12 (5b,2f; ff.121-132); XVI:12 (5b,2f; ff.133-144); XVII:9 (4b,1f; ff.145-153); XVIII:1 (1f; f.154)																					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
C 528			UUB	Codex		1440-1450				I:2 (2f; ff.-); II:2 (1b; ff.1-2); III:10 (5b; ff.3-13); IV:10 (5b; ff.13-22); V:10 (5b; ff.23-32); VI:10 (5b; ff.33-42); VII:4 (1b,2f; ff.43-46); VIII:10 (5b; ff.47-56); IX:10 (5b; ff.57-66); X:10 (5b; ff.67-76); XI:10 (5b; ff.77-86); XII:10 (5b; ff.87-96); XIII:10 (5b; ff.97-106); XIV:10 (5b; ff.107-116); XV:10 (5b; ff.117-126); XVI:10 (5b; ff.127-136); XVII:10 (5b; ff.137-146); XVIII:10 (5b; ff.147-156); XIX:6 (1b,4f; ff.157-162); XX:8 (3b,2f; ff.163-170); XXI:3 (3f; ff.-)																					
																															
																															
																															[MS](https://www.manuscripta.se/ms/100455)
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
Palmskiöld 405			UUB	Codex		1450-1700				I:16 (8b; ff.1-16); II:16 (8b; ff.17-32); III:10 (4b,2f; ff.33-42); IV:6 (3b; ff.-)																					[MS](https://www.manuscripta.se/ms/101055)
																															
																															
																															
Westin 425			UUB	Codex		1556				I:5 (5f; ff.1-4)																					[MS](https://manuscripta.se/ms/100959)
Rogge Wrangel			Roggebiblioteket	Codex		1475-1500				Unknown																					[MS](https://manuscripta.se/ms/100566)
B 22 a		Utl. Vok. Mus. tr. 494-498 add.	UUB	Codex		1500-1600				Unknown																					[MS](https://manuscripta.se/ms/100569)
C 81			UBB	Codex		Unknown				Unknown																					[MS](https://manuscripta.se/ms/100981)
																															
m.m.6		B.N.Mscrpt. Fol. N.J.-J.fol. N:r 10a	LUB	Codex		1575-1600	ff.1-12	UL	Kkb	Unknown																					[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-403011)
							ff.13-140	KrL																							
							ff.141	ÖgL	Useful rules for rettagangr.																						
							ff.142-144r	Hampnaskrog																							
							ff.144v-147	1544 års gårdsrätt																							
m.m.7			LUB	Codex		1598				Unknown																					[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-403015)
m.m.2			LUB	Codex		1556				Unknown																					[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-402998)
m.m.1			LUB	Codex		1500-1550				Unknown																					[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-402996)
m.m.5		4:o. Fol. 1-249	LUB	Codex	4to	1587	f.1	Title	Upplandz och Sudermanna lagen gifwen aff Konung Magnus hertug Erickz sohn	Unknown																					[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-403009)
							ff.2-15		Domarereglerna																						
							ff.16-249	KrL																							
m.m.4			LUB	Codex		1586				Unknown																					[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-403003)
m.m.3			LUB	Codex		1550				Unknown																					[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-403000)
m.m.8			LUB	Codex		1563				Unknown																					[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-403045)
B 1			UBB	Codex		1575-1600				Unknown																					[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-83859)
B 73			UBB	Codex		1500-1602 (and after)				Unknown																					[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-461088)
B 2			UBB	Codex		1575-1600				Unknown																					[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-83861)
B 24 (29?)			UBB	Codex		1300-1400; 1550				Unknown																					[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-471423)
B 29 (24?)			UBB	Codex		1550-1600				Unknown																					[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-471424)
B 55			UBB	Codex		1500-1600				Unknown																					[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-458228)
B 22 a			UBB	Codex		1300-1400				Unknown																					[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-445134)
B 40			UBB	Codex		1577				Unknown																					[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-382954)
B 44			UBB	Codex	Fol.	1547		KrL		Unknown				I	No	Paper	Dry	1	25-31	Cursiva R	Yes										[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-382955)
																															
Mh 17		N (Schlyter; 1862)	LUB	Codex		after 1347	ff.1r-139r	MEL		I: 6 (4b;ff. 1-6); II: 8 (4b;ff. 7-14); III: 8 (4b;ff. 15-22); IV: 8 (4b;ff. 23-30); V: 6 (4b;ff. 31-36); VI: 8 (4b;ff. 37-44); VII: 8 (4b;ff. 45-52); VIII: 8 (4b;ff. 53-60); IX: 8 (4b;ff. 61-68); X: 8 (4b;ff. 69-76); XI: 8 (4b;ff. 77-84); XII: 8 (4b;ff. 85-92); XIII: 8 (4b;ff. 93-100); XIV: 8 (4b;ff. 101-108); XV: 8 (4b;ff. 109-116); XVI: 8 (4b;ff. 117-124); XVII: 9 (4b+1f;ff. 125-133; XVIII: 6(3b;ff. 134-139)	225x170x45	200x145	Catchwords in lower right margin of last leaf of every quire.		Yes	Parchment	Ink	1	21	Textualis	Yes		swe							Sclyther (1862:xiv-xv)	[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-14704)
		J 4:o 22					f.139r		on sewring an oath																						
		B. N. Mscr. 4:to N:o 38					f.139v		on comitting perjury																					Geete (1903)	
B 74			UBB	Codex		1570-1571				Unknown						Paper		1	23	Younger Cursive											[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-382956)
																															
																															
J 79			LSB	Codex		1469	ff.1-6		Calendrarium	Unknown	Unknown	233x175		I	Yes	Parchment	Ink	1	28	Cursiva R	Yes	Hand a	Swe								[AV](https://www.alvin-portal.org/alvin/view.jsf?aq=%5B%5B%7B%22A_FQ%22%3A%22landslag%22%7D%5D%5D&c=76&aqe=%5B%5D&af=%5B%5D&searchType=EXTENDED&query=landslag&pid=alvin-record%3A458157&dswid=1346)
							ff.7-78	MESt																							
							ff.79-150	MEL																							
						1500-1599	ff.150-151							II					25	Younger Cursive		Hand b									
Mh 37		N. (or II?) 42 / J. 8:o No. 29a	LUB	Codex		1500-1546	ff.2r-280r	KrSt		I:5(ff. ii-5); II:10(ff. 3-12); III:8(ff.13-20); IV:8(ff. 21-28); V:8(ff. 29-36); VI:14(ff. 37-50); VII:8(ff. 51-58); VIII:10(ff. 59-68); IX:8(ff. 69-76); X:8(ff. 77-84); XI:10(ff. 85-94); XII:12(ff. 95-106); XIII:12(ff. 107-118); XIV:10(ff. 119-128); XV:10(ff. 129-138); XVI:10(ff. 139-148); XVII:6(ff. 149-154); XVIII:8(ff. 155-162); XIX:10(ff. 163-172); XX:6(ff. 173-178); XXI:8(ff. 179-186); XXII:10(ff. 187-196); XXIII:10(ff. 197-206); XXIV:8(ff. 207-214); XXV:12(ff. 215-226); XXVI:8(ff. 227-234); XXVII:9(ff. 235-243); XXVIII:6(ff. 244-249); XXIX:8(ff. 250-257); XXX:8(ff. 258-265); XXXI:8(ff. 266-273); XXXII:9(ff. 274-282)	Unknown	Unknown				Parchment		2	15				Swe							Schlyter (1869:xxiii-xxiv)	[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-14454)
		B. N. Mscr. 12:mo No. 2					ff.280r-282r		Addititons							Paper															
MS E.II.7			Finnish National Library	Codex				KrL		Unknown																					[LINK](https://kansalliskirjasto.finna.fi/Record/fikka.1078262?sid=4044340409)
B 167			KB	Codex		1550		KrL							No	Paper	Dry/Ink	1	19	Younger Cursive											[LB](https://litteraturbanken.se/f%C3%B6rfattare/Anonym/titlar/KristoffersLandslagMS/sida/2/faksimil)
																															
NKS 2237 4to			KB	Codex	4to	1350	ff.1-82	SdmL		Unknown	258x203x50	Unknown		I	Yes	Parchment	Ink	1	27	Textualis	Yes	Scribe a		Romanesque	R, B	Ornamented large initials (5-8 lines); middle initials (2 lines) and small initials (1 lines). All sizes are generally painted with two-coloured fleuronné ornamentation.	Large; Medium and Small	None. Eleven large ornamented large initials on f. 1r1-8, f. 3r1-8, f. 4r6-13, f. 20r915, f. 23v14-18, f. 28r1-6, f. 35v19-25, f. 54r20-26, f. 59v13-20, f. 71v19-25, f. 77v15-22.	Throughout		[DKB](http://www5.kb.dk/manus/vmanus/2011/dec/ha/object106158/da/)
																															
Sved. Q II. 3			Kejserliga biblioteket; St Petersburg	Codex	4to	1450				Unknown																					
RA E 9046		Skokloster nr 13	SRA	Codex	4to	1450-1500				Unknown	Unknown	190x140				Paper		1	30	Cursiva R	Yes										[AV](https://www.alvin-portal.org/alvin/view.jsf?dswid=8706&searchType=TEXT&query=KB+B&aq=%5B%5B%7B%22A_FQ%22%3A%22KB+B%22%7D%5D%5D&aqe=%5B%5D&af=%5B%5D&pid=alvin-record%3A473676&c=236)
																															
GKADA 181 nr 1456			GKADA; Moskva	Codex		1450				Unknown																					
