Shelf mark	Name	Related Shelfmarks	Depository	Object	Size	Dating	Leaves/Pages	Main text	Minor text	Gatherings	Full size	Leaf size	Catch Words and Gatherings	Production Unit	Pricking	Material	Ruling	Columns	Lines	Script	Rubric	Scribe	Production	Style	Colours	Form of Initials	Size of Initials	Iconography	Place	Literature	Links to Database
AM 152 4to		"I.34" (Ólafur Halldórsson, 1904)	SÁM	Codex	4to	1500	ff. 2r-104r	Jó		I: 7 (ff. 1-7; II: 8 (ff. 8-15); III: 8 (ff. 16-23); IV: 8 (ff. 24-31); V: 8 (ff. 32-39); VI: 8 (ff. 40-47); VII: 8 (ff. 48-55); VIII: 8 (ff. 56-63); IX: 6 (ff. 64-69); X: 4 (ff. 70-73); XI: 9 (ff. 74-82); XII: 8 (ff. 83-90); XIII: 8 (ff. 91-98); XIV: 8 (ff. 99-106); XV: 8 (ff. 107-114); XVI: 2 (ff. 115-116); XVII: 8 (ff. 117-124)	Unknown	162x115	None	I	No	Parchment	Dry	1	24		No	Scribe a	Unknown	None / Romanesque	Unknown	Nowhere inserted. Space left for large (5-8 lines), medium (3 lines) and small initials (2 lines).	Small, Medium, Large	On f. 1v, a (partly cut) miniature is found (The visible lines indicate a seated figure holding an axe and a ring (?) in its hands, placed before an architectual frame/ half-ring. Below the figure, a rather flat beast figure with a human head is shown with a crown and looking in half-profile to the the bottom. It is likely that the depicted figure above is Óláfr helgi). Furthermore, on f. 104v, a miniature is placed f. 104v showing the Calvary Group (The main figures and overall features of the iconography are found but the image is not entirely finished. For example, the Cross is only partly painted and coloured were spared). Finally, on f. 105r1-10, a historiated initials is found (Kristinréttr Árna Þorlákssonar, ch. 1; One figure is centrally depicted clad in bishop's clothing and holding a chalice [likely filled with chrism] in his heraldic left hand. On the left, a small figure is shown and helt up bz a further figure next to the initial on the left. That figure, however is primarilz shown through a head. Altogether the scene is Baptism scene). For large and medium initials, space has been left empty on f. 2r1-7, f. 2v6-13, f. 7v8-13, f. 14r8-13, f. 27v14-19, f. 44v20-24, f. 49v5-7, f. 71v11-18, f. 77v4-10, f. 97r5-12.	Nowhere		[HR](https://handrit.is/manuscript/view/is/AM04-0152)
							ff. 105r-124v	KAB																							[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/5922)
AM 153 4to			SÁM	Codex	4to	1520-1560	ff. 1r-24v	KAB		Unknown	Unknown	175x128	None	I	No	Parchment	Dry	1	23		Yes	Scribe a	Unknown	High and Late Gothic	Unknown	Ornamented and at times inhabited large (4-8 lines), medium (3 lines) and small initials (2 lines). Often, large and at time also small initials are extended into the margins.	Small, Medium, Large	None. Ornamented and at times inhabited large and medium initials on f. 1r5-12, f. 38r5-14, f. 40v14-20, f. 49r1-3, f. 49v2-5, f. 58v7-14, f. 63r4-12, f. 74r12-18, f. 77r21-23, f. 81v17-22, f. 87r7-14, f. 107v11-15, f. 117r1-8, f. 124r5-14, f. 129r13-16, f. 137r5-11, f. 138v14-17, f. 139r12-15, f. 140r8-10, f. 141v6-9, f. 142r7-9, f. 142v1-3, f. 149r9-17, f. 150v11-14, f. 152v6-9.	Throughout		[HR](https://handrit.is/manuscript/view/is/AM04-0153)
							ff. 25r-152v	Jó	Ends with Þjb ch. 8																						[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/5933)
AM 155 b 4to		AM 155 a 4to	SÁM	Codex	4to	1450-1500	ff. 1r-18v	KAB		Unknown	Unknown	205x144	None	I	Yes	Parchment	Dry	1	25		Yes	Scribe a	Unknown	Romanesque	Unknown	Ornamented minor initials (2 lines).	Small	None	Throughout		[HR](https://handrit.is/manuscript/view/is/AM04-0155b)
																															[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/5955)
AM 157 b 4to		AM 157 a 4to	SÁM	Codex	4to	1460	ff. 1ra-23va9	KAB		Unknown	Unknown	255x185	None	I	Yes	Parchment	Dry	2	25		Yes	Scribe a	Unknown	Romanesque, Early Gothic	Unknown	Ornamented large (7 lines) initial and small initials (2 lines).	Small and Large	One historiated initial on f. 1r1-7 (Kristinréttr Árna Þorlákssonar, ch. 1; One figure is centrally depicted on the left child in his both hands above a baptismal font placed in the middle. On the left, a further figure is shown holding with its heraldic right hand a chalice [?]. Altogether the scene is Baptism scene).	Throughout		[HR](https://handrit.is/manuscript/view/is/AM04-0157b)
							ff. 23va10-24ra18		RBHM													Scribe b									[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/5963)
							f. 24ra19-va7		RBHM																						
							f. 24va8-vb21		RBHM																						
							ff. 24vb22-25ra13		RBHM																						
							f. 25ra14-rb20		RBHM																						
							ff. 25rb21-26ra10		SEE																						
							f. 26ra11-vb		RBHM																						
							f. 27ra-rb24		Gamli sattmáli																						
							ff. 27rb25-28rb		RBEK																						
							ff. 28ra-29ra4		RBHM																						
							f. 29ra5-rb4		RBMK																						
							f. 29rb5-25		RBMK (?)																						
							f. 29va-vb3		RBHM																						
							ff. 29vb4-30ra		RBEK																						
							f. 30rb		ÞMMEA 1281																						
							ff. 30va-31rb2		RBHM																						
							ff. 31rb3-32va10		RBHM																						
							ff. 32va11-42va9	Jó	Saktal Jónsbókar																						
							ff. 42va10-47vb	Búalǫg																							
AM 161 4to		"II.47" (Ólafur Halldórsson, 1904)	SÁM	Codex	4to	1560-1561	ff. 2ra-5va	Jó	ToC (in Danish)	Unknown	Unknown	197x160	Yes, in some instances	I	Yes	Parchment	Dry	2	25-26		Yes	Scribe a	Unknown	None	None	None	None	None	Nowhere		[HR](https://handrit.is/manuscript/view/da/AM04-0161/247)
							ff. 6v-7r12		Text on tithe									1				Scribe b (with further minor hands, among others scribe a)		Romanesque, Hight Gothic	Y, G, R, B, Brown	Ornamented and at times inhabited large (4-10 lines) initial and medium initials (3 lines). The large initials are generally extended in to the margins.	Medium and Large	One historiated initial on f. 114v1-8 (Þjófabálkr, ch. 1; Decorated, interlaced and historited initial with palmette ornamentation (a hanged figure is added to the initial on the left outside). Decorated large initials on f. 7r13-17, f. 18r1-12, f. 19r18-26, f. 24r17-22, f. 29r5-18 (in the margin), f. 30r19-25, f. 44r1-8, f. 45r22-25, f. 47r11-17, f. 56r1-10, f. 62r3-9, f. 66r10-18, f. 90v1-11, f. 96r14-21, f. 105v7-15, f. 114v1-8, f. 121r17-22, f. 128r22-25 (Lombard initial), f. 134v22-25 (Lombard initial), f. 140r1-10, f. 145v1-7, f. 147v14-17, f. 150v16-20 (space left empty), f. 151v15-18 (Lombard initial), f. 154r1-6, f. 174r12-15 (both space left empty).	Throughout		[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6010)
							ff. 7r13-16r		Constellation of the Alþing and legal formulas																						
							ff. 18r-121r16	Jó																							
							f. 121r17-v13		RBMH																						
							ff. 121v14-122r21		RBEK 1294																						
							ff. 122r22-123v7		RBEK																						
							ff. 123v8-124r8		RBHM																						
							f. 124r9-17		RBHM																						
							f. 124r18-v9		RBHM																						
							ff. 124v10-125r15		RBHM																						
							f. 125r16-v14		RBHM																						
							ff. 125v15-126r3		RBHM																						
							f. 126r4-22		RBHM																						
							f. 126r23-v17		RBHM																						
							ff. 126v18-127r11		RBHM																						
							f. 127r12-v4		RBHM																						
							ff. 127v5-128r21		RBHM																						
							f. 128r22-v20		RBHM																						
							ff. 128v21-130r1		RBHM																						
							f. 130r2-19		RBHM																						
							f. 130r20-v		RBHM																						
							f. 131r1-23		RBMK																						
							ff. 131r24-132v21		RBMarg																						
							ff. 132v22-133r17		RBMK																						
							f. 133r18-v6		RBMK																						
							ff. 133v7-134r3		RBMK																						
							f. 134r4-18		RBMK																						
							f. 134r19-v21		RBMK																						
							ff. 134v22-135r7		RBMK Hákonarson																						
							f. 135r8-22		ÞMMEA 1281																						
							ff. 135r23-139v		Legal formulas																						
							ff. 140r-145r7	Búalǫg																							
							f. 145r8-26		Text on tithe																						
							f. 145v-147v13		RB 1564 (Stóridómr)																						
							ff. 147v14-148r16		RBFK 1565																						
							ff. 148r17-149r11		Verdict of the assembly (1562)																						
							ff. 149r15-150r21		Verdict of the assembly at Bessastaðir (1564)																						
							f. 150r22-v15		Agreement of Páll Vigfússon and six lawmen (1565)																						
							ff. 150v16-151v13		Piningsdómr (1490)																						
							ff. 151v14-153v		Agreement of Erlendr Þorvarðsson and six lawmen (1545)																						
							ff. 154r-174v9	KAB																							
							ff. 174v10-175v	Sættargerð Eiríks konungs og Árna byskups 1297																							
AM 177 4to			SÁM	Fragment	4to	1500	ff. 1r-23v	KAB		Unknown	Unknown	225x142	None	I	No	Parchment	Dry	1	24		No	Scribe a	Unknown	None	None	None	None	None. Space left for small initials (2 lines) throughout the fragment.	Nowhere		[HR](https://handrit.is/manuscript/view/is/AM04-0176)
																															[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6113)
AM 186 4to	Hvanneyrarbók		SÁM	Codex	4to	1480	ff. 1r-4v7		Short text on repentance and writing, with citations of Reymond of Pennafort, Augustinus and Chrysostomus.	Unknown	Unknown	157x115	None	I	No	Parchment	Dry	1	23		Yes	Scribe a	Unknown	Romanesque	R, B, G	Ornamented small initials (2 lines)	Small	None	Throughout		[HR](https://handrit.is/manuscript/view/is/AM04-0186/19)
							ff. 4v8-33v5	KAB																							[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6161)
							ff. 33v6-34v7		SMB 1224																						
							ff. 34v8-35r14		SJB																						
							ff. 35r15-44r1		SAB																						
							ff. 44r2-46v		SEE 1320 [3]																						
							f. 47r-v19		SGB 1359																						
							ff. 47v20-52r5		SPE 1336																						
							f. 52r6-v17		SEE 1320 [1]																						
							ff. 52v18-53v10		SJB																						
							ff. 53v11-54r19		SJB																						
							ff. 54r20-55r		SEE 1320 [3]																						
							ff. 55v-57v19		SEE 1190																						
							ff. 57v20-59v11		SEE 1173																						
							ff. 59v12-61v15		SEE 1176																						
							ff. 61v16-63r4		SEE 1180																						
							f. 63r5-v18		SEE 1179																						
							ff. 63v19-64v		SEE (Eilif, on the common people in Iceland)																						
KBAdd 35 I 4to			SÁM	Fragment	4to	1350-1400	f. 1r-v	KAB	ch. 41	Unknown	Unknown	220x156	None	I	Yes	Parchment	Dry	1	33		Yes	Scribe a	Unknown	Romanesque	R	Lombard medium (3 lines) and small initials (2 lines)	Small and Medium	None	Throughout		[HR](https://handrit.is/manuscript/view/is/KBAdd04-0035-I/3)
							ff. 1v-2v	Grg	KrF																						
Isl. perg. 4to 26			KB	Fragment	4to	1350-1400	f. 1r1-17		Skipan	Unknown	Unknown	225x160	None	III	Yes	Parchment	Dry	1	29		No	Scribe a	Unknown	None	None	None	None	None. Space left for 2 and 3-lined initials throughout. On ff. 9v-24v, small and medium initials were later added.	Nowhere		[MS](https://manuscripta.se/ms/101286)
							f. 1r18-v2		Skipan																						
							f. 1v3-14		ÞMMEA 1281																						
							ff. 1v15-2r21		SEE																						
							f. 2r22-v27		SMB 1224																						
							ff. 2v28-4r5		SAB																						
							f. 4r6-20		Skipan																						
							f. 4r21-v1		Skipan																						
							f. 4v2-29		Skipan					I																	
						1350-1400	ff. 5r1-8v6		RBHM 1314										25			Scribe b									
							ff. 8v7-25		RBHM 1316																						
							f. 9r1-6		RBHM 1306																						
						1350	ff. 9v-24v	KAB						I								Scribe c									
AM 42 b 8vo		AM 42 a 4to	SÁM	Fragment	8vo	1500	ff. 1r-22v	KAB		Unknown	Unknown	135x110	None	I	No	Parchment	Dry	1	20		No	Scribe a	Unknown	Romanesque	Unknown	Ornamented large initial (4 lines), and spaces left for medium (3 lines) and small (2 lines) initials.	Small, Medium and Large	None. One ornamented large initial on f. 1r1-4 with added rubric. All other places were left empty.	Nowhere (apart from f. 1r)		[HR](https://handrit.is/manuscript/view/is/AM08-0042b)
																															[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/16039)
AM 173 d B 1 4to & AM 173 d C 2 4to			SÁM	Fragment	4to	1380	f. 1r-v	Grg	KrF	Unknown	Unknown	220x175	None	I	Yes	Parchment	Dry	2	34		No	Scribe a	Unknown	None	None	None	None	None. Space left for medium (3 lines) and small (2 lines) initials.	Nowhere		[HR](https://handrit.is/manuscript/view/is/AM04-0173d-B01/1)
							f. 2r-v (f. 1r-v)		SJE 1280																						[HR](https://handrit.is/manuscript/view/is/AM04-0173d-C02/0)
AM 173 d B 4 4to			SÁM	Fragment	4to	1500	f. 1r-v	KAB	ch. 11-13	Unknown	Unknown	245x147	None	I	Yes	Parchment	Dry	1	38		Yes	Scribe a	Unknown	Romanesque	Y, G (?), Black	Ornamented medium initials on f. 1v (4 lines).	Medium	None	Throughout		[HR](https://handrit.is/manuscript/view/is/AM04-0173d-B04/1)
Thott 2099 4to		"II.64 / II s" (Ólafur Halldórsson, 1904)	DKB	Codex	4to	1581	ff. 1r-174r	Jó		Unknown	Unknown	173x120	None	I		Parchment															
							ff. 174v-211v		RB																						
							ff. 212r-224v	Jó	ToC																						
							f. 225r-v		Legal formulas																						
AM 172 4to		"II.8" (Ólafur Halldórsson, 1904)	SÁM	Fragment	4to	1500-1550 (Stefán Karlsson pers. 1983) (1450 Ólafur Halldórsson 1904)	ff. 1r-26v	Jó		Unknown	Unknown	254x177	None	I	Yes	Parchment	Dry	1	33		No	Scribe a	Unknown	None	None	None	None	None. Space left for large (4-5 lines), medium (3 lines) and small (2 lines) initials.	Nowhere		[HR](https://handrit.is/manuscript/view/is/AM04-0172)
																															[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6074)
AM 173 d C 4 4to			SÁM	Fragment	4to	1500	f. 1r1-17		SEE 1320	Unknown	Unknown	185x136	None	I	No	Parchment	Dry	1	19		Yes	Scribe a	Unknown	Romanesque	R, Y	Ornamented medium initials (3 lines)	Medium	None	Throughout		[HR](https://handrit.is/manuscript/view/is/AM04-0173d-C04/11)
							f. 1r18-v		RBHM 1303																						
							f. 2r1-6		RBMK 1331																						
							f. 2r7-v3		RBMK 1329																						
							ff. 2v4-3r4		RBMH (um óbótamál)																						
							f. 3r5-v12		RHM 1308																						
							f. 3v13-19		RBMK 1322																						
							f. 4r		Skipan 1297																						
							f. 4v		Legal formulas																						
AM 173 d B 3 4to			SÁM	Fragment	4to	1450-1500	ff. 1r-2v	KAB	ch. 5-11	Unknown	Unknown	265x200	None	I	No	Parchment	Dry	1	30		No	Scribe a	Unknown	None	None	None	None	None. Space left for small initials (1-2 lines).	Nowhere		[HR](https://handrit.is/manuscript/view/is/AM04-0173d-B03/3)
AM 173 d B 9 4to			SÁM	Fragment	4to	1500	ff, 1r-2v	KAB	ch. 25-26	Unknown	Unknown	210x160	None	I	No	Parchment	Dry	2	32		No	Scribe a	Unknown	None	None	None	None	None	Nowhere		[HR](https://handrit.is/manuscript/view/is/AM04-0173d-B09/3)
ÍB 301 4to			RHB	Fragment	4to	1500	ff. 1r-2v	Jó	frgm. Erfð	Unknown	Unknown	192x147		I		Paper		1				Scribe a	Unknown								[HR](https://handrit.is/manuscript/view/is/IB04-0301)
AM 687 a 4to		AM 688 c 4to & AM 56 8vo	SÁM	Fragment	4to	1479	f. 1r1-4		On tithe [1]	I: 2 (1b, ff. 1-2); II: 2 (1b, ff. 3-4); III: 2 (1b, ff. 5-6)	Unknown	151-156x112-119	None	I	No	Parchment	Dry	1	37-39		No	Scribe a	Unknown	None	None	None	None	None	Nowhere		[HR](https://handrit.is/manuscript/view/is/AM04-0687a/0)
							f. 1r5-9		On tithe [2]																						[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/11680)
							f. 1r10-18		Account lists																						
							f. 1r19-v5	Jó	Kab ch. 5																						
							ff. 1v6-2r18	Jó	Kab ch. 6																						
							3f. 2r19-31		Legal formulas (2)																						
							2v1-9		ÞMMEA 1281																						
							f. 2v10-23		On judgements over klerks																						
							f. 2v24-35		On children and bishops																						
							f. 2v36-37		SEE 1320																						
							f. 3r1-18		SAB 1279																						
							f. 3r19-34		SEE 1320																						
							ff. 3r35-4v		SEE & SJB 1320																						
							f. 5r1-2		SEE 1320 [3]																						
							f. 5r3-v		SPE 1340																						
							f. 6r1-2		Skipan																						
							f. 6r3-38		Penitencia xv annorum																						
							f. 6v1-24	KAB	ch. 35																						
							f. 6v25-39		SMB 1224																						
AM 688 c 4to		AM 687 a 4to & AM 56 8vo	SÁM	Fragment	4to	1479	ff. 1r-9v		Skipanir (Icelandic)	Unknown	Unknown	158x122																			[HR](https://handrit.is/manuscript/view/is/AM04-0688c)
AM 56 I 8vo		AM 687 a 4to & AM 688 c 4to	SÁM	Fragment	8vo	1479	f. 1r-v	Búalǫg		Unknown	Unknown	152x116																			[HR](https://handrit.is/manuscript/view/da/AM08-0056?lang=en)
							f. 2r-v		SJE 1280																						
							f. 3r-v		Legal formulas																						
AM 52 8vo			SÁM	Fragment	8vo	1500	ff. 1r-29r	KAB		Unknown	Unknown	150x118	None	I	No	Parchment	Dry	1	22		Yes	Scribe a	Unknown	Romanesque, Early Gothic	Black (?)	Ornamented large initial (8 lines) and small initials (2 lines)	Small and Large	None. One large initial on f. 1r1-8 featuring an inhabited motif and consisting of a large dragon-shaped initial with three attached dogs.	Throughout		[HR](https://handrit.is/manuscript/view/is/AM08-0052)
						1600-1700	f. 29v		Legal formulas					II					Various		No	Scribe b		None	None	None	None	None	Nowhere		[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/16145)
Thott 2101 4to		"II.23" (Ólafur Halldórsson, 1904)	DKB	Codex	4to	1500	ff. 1r-113r	Jó		Unknown	Unknown	182x145		I		Parchment		1				Scribe a (ff. 94-104, ff. 114-127 made of paper and written by three scribes in 1600-1700)	Unknown								
							ff. 113r-122v		RB																						
							ff. 123r-127r	Jó	ToC									2													
Engeström 97			KB	Codex		1400-1500	ff. 1-141	Jó		Unknown	Unknown	125x100						1													
AM 688 b 4to			SÁM	Fragment	4to	1460-1480	ff. 1r-2v		SEE 1320 [3]	Unknown	Unknown	155x125				Parchment		1													[HR](https://handrit.is/manuscript/view/is/AM04-0688b)
							f. 3r-v		Penitencia xv annorum																						[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/11707)
									Penitencia adulterium																						
									Order by the bishops Jörundr, Laurentius and Egill																						
Lbs 1186 4to		"II.40" (Ólafur Halldórsson, 1904)	RHB	Fragment	4to	1500 (HR), 1550 (Ólafur Halldórsson 1904)	ff. 1r-2v	Jó	Llb ch. 47-48, 54-56	Unknown	Unknown	158x114				Parchment		1				Scribe a	Unknown								[HR](https://handrit.is/manuscript/view/is/Lbs04-1186)
																															
																															
Isl. Perg. 4to 5			KB		4to	1550-1600																									
Thott 2098 4to			DKB		4to	1580-1600																									
AM 55 8vo			SÁM		8vo	1517-1581																									
AM 54 8vo			SÁM		8vo																										
Thott 596 8vo			DKB		8vo	1550-1600																									
AM 45 8vo			SÁM		8vo	1550-1600																									
AM 458 12mo			SÁM		12mo	1550-1600																									
Isl. Perg. 4to 36 IV			KB		4to	1500-1600																									
AM 173 d B 8 4to			SÁM		4to	1500-1525																									
AM 345 4to			SÁM		4to																										
Harvard MS Iceland. 43		MS Icelandic 43; Icelandic Charter from 1566, Scand. 15 (both same scribe)				1550-1600																									[Harvard](https://hollis.harvard.edu/primo-explore/fulldisplay?docid=01HVD_ALMA212096776700003941&context=L&vid=HVD2&lang=en_US&search_scope=everything&adaptor=Local%20Search%20Engine&tab=everything&query=lsr01,contains,990094056190203941&mode=basic&offset=0)
